kommen	Verb MorphosyntacticCategory 
es	Determiner PronounOrDeterminer MorphosyntacticCategory 
nicht	CoordinatingConjunction Conjunction MorphosyntacticCategory 
sei	Noun MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
gingen	Verb MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
meinem	Verb MorphosyntacticCategory 
Vater	Noun MorphosyntacticCategory 
	
sondern	Adverb MorphosyntacticCategory 
es	Noun MorphosyntacticCategory 
sind	Verb MorphosyntacticCategory 
Etliche	Noun MorphosyntacticCategory 
von	Noun MorphosyntacticCategory 
euch	Noun MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
es	Verb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
glauben	Verb MorphosyntacticCategory 
denn	SubordinatingConjunction Conjunction MorphosyntacticCategory 
Jesus	Verb MorphosyntacticCategory 
wußte	Verb MorphosyntacticCategory 
es	Adjective MorphosyntacticCategory 
recht	Adverb MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
erste	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
waren	Verb MorphosyntacticCategory 
ungläubig	Adjective MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
Wer	Noun MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
Niemand	Verb MorphosyntacticCategory 
Todes	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
meinem	Noun MorphosyntacticCategory 
NULL	Verb MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
UI	Adjective MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
	
Es	CoordinatingConjunction Conjunction MorphosyntacticCategory 
ist	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
etliche	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
lebendig	Adjective MorphosyntacticCategory 
macht	Verb MorphosyntacticCategory 
daß	SubordinatingConjunction Conjunction MorphosyntacticCategory 
Fleisch	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
wußte	Adverb MorphosyntacticCategory 
nichts	Noun MorphosyntacticCategory 
nicht	CoordinatingConjunction Conjunction MorphosyntacticCategory 
Der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Wort	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
habe	Verb MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
euch	Noun MorphosyntacticCategory 
beweise	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
sind	Determiner PronounOrDeterminer MorphosyntacticCategory 
Geist	Noun MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
leben	Noun MorphosyntacticCategory 
	
da	Adverb MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
Jakobs	Adjective MorphosyntacticCategory 
Brunnen	Noun MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
Jakobs	Noun MorphosyntacticCategory 
von	Noun MorphosyntacticCategory 
dem	Noun MorphosyntacticCategory 
müde	Noun MorphosyntacticCategory 
Wechsler	Noun MorphosyntacticCategory 
und	Noun MorphosyntacticCategory 
lasse	Verb MorphosyntacticCategory 
sich	Noun MorphosyntacticCategory 
Orte	SubordinatingConjunction Conjunction MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Brunnen	Noun MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
es	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
bei	Adverb MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
sechste	Numeral Quantifier MorphosyntacticCategory 
Stunde	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
kam	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Weib	Noun MorphosyntacticCategory 
Samaria	Noun MorphosyntacticCategory 
Wechsler	Noun MorphosyntacticCategory 
und	Particle Unique MorphosyntacticCategory 
wollte	Verb MorphosyntacticCategory 
Wasser	Noun MorphosyntacticCategory 
schöpfen	Noun MorphosyntacticCategory 
tue	Verb MorphosyntacticCategory 
sagt	Noun MorphosyntacticCategory 
er	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
Weib	Noun MorphosyntacticCategory 
gib	Verb MorphosyntacticCategory 
mir	Noun MorphosyntacticCategory 
trinken	Verb MorphosyntacticCategory 
	
tue	Verb MorphosyntacticCategory 
aber	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
gehen	Verb MorphosyntacticCategory 
durch	Preposition Adposition MorphosyntacticCategory 
reisen	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
mußte	Noun MorphosyntacticCategory 
NULL	Verb MorphosyntacticCategory 
	
tue	Verb MorphosyntacticCategory 
kam	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
Stadt	Noun MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
Samarias	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
heißt	Adjective MorphosyntacticCategory 
Sichar	Noun MorphosyntacticCategory 
bei	Adverb MorphosyntacticCategory 
dem	Adverb MorphosyntacticCategory 
Felde	Adverb MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
Jakob	Noun MorphosyntacticCategory 
gab	Verb MorphosyntacticCategory 
seinem	Determiner PronounOrDeterminer MorphosyntacticCategory 
Sohn	Noun MorphosyntacticCategory 
Joseph	Noun MorphosyntacticCategory 
	
allein	Adverb MorphosyntacticCategory 
tut	Verb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
taufte	Adjective MorphosyntacticCategory 
mehr	Adverb MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
verließ	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
Judäa	Noun MorphosyntacticCategory 
und	Particle Unique MorphosyntacticCategory 
kam	Verb MorphosyntacticCategory 
wieder	Adverb MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
Galiläa	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
bekannte	Verb MorphosyntacticCategory 
Ölberg	Noun MorphosyntacticCategory 
sehe	Verb MorphosyntacticCategory 
denn	CoordinatingConjunction Conjunction MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Pharisäer	Noun MorphosyntacticCategory 
hörten	Verb MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
mehr	Adverb MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
machte	Verb MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
	
sondern	SubordinatingConjunction Conjunction MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Passah	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
nach	Preposition Adposition MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Fest	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Tag	Noun MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Juden	Noun MorphosyntacticCategory 
Ursache	Noun MorphosyntacticCategory 
ewiges	Adjective MorphosyntacticCategory 
sündige	Noun MorphosyntacticCategory 
lieben	Adjective MorphosyntacticCategory 
	
fuhr	Verb MorphosyntacticCategory 
nach	Preposition Adposition MorphosyntacticCategory 
ging	Verb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
über	Particle Unique MorphosyntacticCategory 
daß	SubordinatingConjunction Conjunction MorphosyntacticCategory 
mehr	Adverb MorphosyntacticCategory 
Galiläa	Noun MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
ist	Verb MorphosyntacticCategory 
Tiberias	Verb MorphosyntacticCategory 
	
und	Verb MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
folgte	Verb MorphosyntacticCategory 
nach	SubordinatingConjunction Conjunction MorphosyntacticCategory 
Volks	Verb MorphosyntacticCategory 
große	Noun MorphosyntacticCategory 
Kranken	Noun MorphosyntacticCategory 
denn	CoordinatingConjunction Conjunction MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
sahen	Verb MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
Zeichen	Noun MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
tat	Verb MorphosyntacticCategory 
Orte	SubordinatingConjunction Conjunction MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
krank	Adjective MorphosyntacticCategory 
waren	Verb MorphosyntacticCategory 
	
sondern	Adverb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
ging	Verb MorphosyntacticCategory 
in	Adverb MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Berg	Noun MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
setzte	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
mit	Preposition Adposition MorphosyntacticCategory 
seinen	Determiner PronounOrDeterminer MorphosyntacticCategory 
Jüngern	Noun MorphosyntacticCategory 
	
und	Preposition Adposition MorphosyntacticCategory 
viele	Noun MorphosyntacticCategory 
kamen	Verb MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
denn	CoordinatingConjunction Conjunction MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
hat	Verb MorphosyntacticCategory 
keine	Determiner PronounOrDeterminer MorphosyntacticCategory 
Zeichen	Noun MorphosyntacticCategory 
getan	Verb MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
ging	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
wiederum	Adverb MorphosyntacticCategory 
über	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Jordan	Noun MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Ort	Noun MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
taufte	Adjective MorphosyntacticCategory 
Johannes	Adjective MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
blieb	Verb MorphosyntacticCategory 
allda	Verb MorphosyntacticCategory 
	
sondern	SubordinatingConjunction Conjunction MorphosyntacticCategory 
allem	Adverb MorphosyntacticCategory 
daß	Determiner PronounOrDeterminer MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
von	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
Was	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
wahr	Adjective MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
Viele	Adjective MorphosyntacticCategory 
glaubten	Verb MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
daß	Determiner PronounOrDeterminer MorphosyntacticCategory 
gesprochen	Adjective MorphosyntacticCategory 
hatte	Verb MorphosyntacticCategory 
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
hauchte	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
sagt	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
nimmt	Verb MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
heiligen	Noun MorphosyntacticCategory 
Geist	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
daß	Determiner PronounOrDeterminer MorphosyntacticCategory 
Weib	Noun MorphosyntacticCategory 
Ich	Noun MorphosyntacticCategory 
weiß	Verb MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
Messias	Noun MorphosyntacticCategory 
kommen	Verb MorphosyntacticCategory 
soll	Verb MorphosyntacticCategory 
Der	Noun MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
heißt	Adjective MorphosyntacticCategory 
Christus	Noun MorphosyntacticCategory 
und	Adverb MorphosyntacticCategory 
so	Adverb MorphosyntacticCategory 
wenn	Adverb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
kommt	Verb MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
soll	Verb MorphosyntacticCategory 
uns	Noun MorphosyntacticCategory 
verkündigen	Noun MorphosyntacticCategory 
alle	Noun MorphosyntacticCategory 
dies	Noun MorphosyntacticCategory 
	
Gott	Noun MorphosyntacticCategory 
ist	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Geist	Noun MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
anbeten	Verb MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
müssen	Verb MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
anbeten	Verb MorphosyntacticCategory 
in	Adverb MorphosyntacticCategory 
dem	Noun MorphosyntacticCategory 
anbeten	Adjective MorphosyntacticCategory 
und	Adverb MorphosyntacticCategory 
in	Adverb MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Wahrheit	Noun MorphosyntacticCategory 
	
und	Verb MorphosyntacticCategory 
alsbald	Noun MorphosyntacticCategory 
kamen	Verb MorphosyntacticCategory 
seine	Verb MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
verwunderten	Verb MorphosyntacticCategory 
sich	Noun MorphosyntacticCategory 
denn	SubordinatingConjunction Conjunction MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
mit	Adverb MorphosyntacticCategory 
dem	Determiner PronounOrDeterminer MorphosyntacticCategory 
Weibe	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
sondern	Preposition Adposition MorphosyntacticCategory 
gehorcht	Noun MorphosyntacticCategory 
kein	Determiner PronounOrDeterminer MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
doch	CoordinatingConjunction Conjunction MorphosyntacticCategory 
was	Noun MorphosyntacticCategory 
suchst	Verb MorphosyntacticCategory 
du	Punctuation MorphosyntacticCategory 
oder	SubordinatingConjunction Conjunction MorphosyntacticCategory 
was	Noun MorphosyntacticCategory 
redest	Verb MorphosyntacticCategory 
du	Punctuation MorphosyntacticCategory 
mit	Adverb MorphosyntacticCategory 
er	Adverb MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
sagt	Adjective MorphosyntacticCategory 
ihre	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
bin	Verb MorphosyntacticCategory 
es	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
mit	Preposition Adposition MorphosyntacticCategory 
dir	Noun MorphosyntacticCategory 
spricht	Adjective MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
er	Adverb MorphosyntacticCategory 
Weib	Noun MorphosyntacticCategory 
glaubet	Noun MorphosyntacticCategory 
mir	Noun MorphosyntacticCategory 
denn	CoordinatingConjunction Conjunction MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Stunde	Noun MorphosyntacticCategory 
soll	Verb MorphosyntacticCategory 
kommen	Verb MorphosyntacticCategory 
Was	SubordinatingConjunction Conjunction MorphosyntacticCategory 
ihr	Noun MorphosyntacticCategory 
noch	CoordinatingConjunction Conjunction MorphosyntacticCategory 
Orte	SubordinatingConjunction Conjunction MorphosyntacticCategory 
dem	Noun MorphosyntacticCategory 
Berge	Noun MorphosyntacticCategory 
noch	CoordinatingConjunction Conjunction MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
Jerusalem	Noun MorphosyntacticCategory 
werdet	Verb MorphosyntacticCategory 
anbeten	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Vater	Noun MorphosyntacticCategory 
	
den	Noun MorphosyntacticCategory 
unser	Noun MorphosyntacticCategory 
Vater	Noun MorphosyntacticCategory 
haben	Verb MorphosyntacticCategory 
Berge	Noun MorphosyntacticCategory 
an	Adjective MorphosyntacticCategory 
angebetet	Adjective MorphosyntacticCategory 
Berge	Noun MorphosyntacticCategory 
und	SubordinatingConjunction Conjunction MorphosyntacticCategory 
ihr	Noun MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
Jerusalem	Noun MorphosyntacticCategory 
sei	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Ort	Noun MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
solle	Noun MorphosyntacticCategory 
soll	Verb MorphosyntacticCategory 
anbeten	Verb MorphosyntacticCategory 
	
sondern	SubordinatingConjunction Conjunction MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Stunde	Noun MorphosyntacticCategory 
soll	Verb MorphosyntacticCategory 
kommen	Verb MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
ist	Verb MorphosyntacticCategory 
nun	Adverb MorphosyntacticCategory 
denn	SubordinatingConjunction Conjunction MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
wahren	Verb MorphosyntacticCategory 
Anbeter	Noun MorphosyntacticCategory 
werdet	Verb MorphosyntacticCategory 
anbeten	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Vater	Noun MorphosyntacticCategory 
in	Noun MorphosyntacticCategory 
dem	Noun MorphosyntacticCategory 
Geiste	Noun MorphosyntacticCategory 
und	Adverb MorphosyntacticCategory 
in	Adverb MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Wahrheit	Noun MorphosyntacticCategory 
soll	Verb MorphosyntacticCategory 
solle	Noun MorphosyntacticCategory 
anbeten	Verb MorphosyntacticCategory 
denn	CoordinatingConjunction Conjunction MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Vater	Noun MorphosyntacticCategory 
sucht	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
betet	Verb MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
sehe	Verb MorphosyntacticCategory 
NULL	Verb MorphosyntacticCategory 
	
ihr	Noun MorphosyntacticCategory 
betet	Verb MorphosyntacticCategory 
des	Noun MorphosyntacticCategory 
ihr	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
wissen	Verb MorphosyntacticCategory 
sondern	SubordinatingConjunction Conjunction MorphosyntacticCategory 
wir	Noun MorphosyntacticCategory 
betet	Verb MorphosyntacticCategory 
des	Noun MorphosyntacticCategory 
wir	Noun MorphosyntacticCategory 
wissen	Verb MorphosyntacticCategory 
denn	SubordinatingConjunction Conjunction MorphosyntacticCategory 
Heil	Noun MorphosyntacticCategory 
ist	Verb MorphosyntacticCategory 
von	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Juden	Noun MorphosyntacticCategory 
Wechsler	Noun MorphosyntacticCategory 
	
Thomas	Noun MorphosyntacticCategory 
ein	Noun MorphosyntacticCategory 
von	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Zwölfen	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
heißt	Adjective MorphosyntacticCategory 
Zwilling	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
mit	Preposition Adposition MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Da	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
kam	Verb MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
	
kommt	Verb MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
Siehe	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Menschen	Noun MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
mir	Noun MorphosyntacticCategory 
hat	Verb MorphosyntacticCategory 
gesagt	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
dies	Noun MorphosyntacticCategory 
die	Adjective MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
getan	Verb MorphosyntacticCategory 
habe	Verb MorphosyntacticCategory 
Will	Noun MorphosyntacticCategory 
ist	Verb MorphosyntacticCategory 
nicht	Verb MorphosyntacticCategory 
Christus	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
verließ	Verb MorphosyntacticCategory 
daß	Determiner PronounOrDeterminer MorphosyntacticCategory 
Weib	Noun MorphosyntacticCategory 
ihre	Noun MorphosyntacticCategory 
Wasserkrug	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
lief	Particle Unique MorphosyntacticCategory 
in	Particle Unique MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
Stadt	Noun MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
sagt	Adjective MorphosyntacticCategory 
es	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Leuten	Noun MorphosyntacticCategory 
Wechsler	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
Der	Noun MorphosyntacticCategory 
Jüngern	Noun MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
Nägelmal	Adverb MorphosyntacticCategory 
NULL	Verb MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
Haupte	Verb MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
wir	Noun MorphosyntacticCategory 
haben	Verb MorphosyntacticCategory 
gesehen	Verb MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Herrn	Noun MorphosyntacticCategory 
Da	Noun MorphosyntacticCategory 
sagt	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
nicht	CoordinatingConjunction Conjunction MorphosyntacticCategory 
sei	SubordinatingConjunction Conjunction MorphosyntacticCategory 
an	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Hände	Noun MorphosyntacticCategory 
Darnach	Adverb MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
Nägelmal	Verb MorphosyntacticCategory 
haben	Verb MorphosyntacticCategory 
lege	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
meinen	Verb MorphosyntacticCategory 
meine	Determiner PronounOrDeterminer MorphosyntacticCategory 
Hände	Noun MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
seine	Determiner PronounOrDeterminer MorphosyntacticCategory 
Seite	Noun MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
glaubet	Verb MorphosyntacticCategory 
nicht	CoordinatingConjunction Conjunction MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
wiederum	Adverb MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
Der	Noun MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
blind	Adjective MorphosyntacticCategory 
hatte	Verb MorphosyntacticCategory 
weiland	Noun MorphosyntacticCategory 
was	Noun MorphosyntacticCategory 
redest	Verb MorphosyntacticCategory 
du	Noun MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
deine	Determiner PronounOrDeterminer MorphosyntacticCategory 
Augen	Noun MorphosyntacticCategory 
hat	Verb MorphosyntacticCategory 
aufgetan	Verb MorphosyntacticCategory 
Da	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
ist	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Prophet	Adjective MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
etliche	Noun MorphosyntacticCategory 
von	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Pharisäer	Noun MorphosyntacticCategory 
dieser	Determiner PronounOrDeterminer MorphosyntacticCategory 
Mensch	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
ist	Verb MorphosyntacticCategory 
dieweil	CoordinatingConjunction Conjunction MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
Gott	Noun MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Sabbat	Noun MorphosyntacticCategory 
nicht	CoordinatingConjunction Conjunction MorphosyntacticCategory 
nicht	CoordinatingConjunction Conjunction MorphosyntacticCategory 
hält	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
andern	Noun MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
wie	Adverb MorphosyntacticCategory 
kann	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
sündiger	Determiner PronounOrDeterminer MorphosyntacticCategory 
Mensch	Noun MorphosyntacticCategory 
